ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-1.3101,2.4443,10.1552,-0.9703,2.3095,9.4813,-0.1764,-0.1166,-0.6049,-0.0113,-0.0784,0.0149,3995,-67.86,-23.6,33.99,117.47,-13.2,6.96,3.1,982.89,66.496,42.485676,-83.43578,772.97,874.0448652,,75.56,13.832258,178.1,15 / 19,294019,2018-07-24 13:20:17:607
-0.6233,2.327,9.8871,-0.8494,2.2706,9.5023,-0.011,-0.0562,0.1811,0.0039,-0.0076,0.002,4007,-70.24,-21.88,33.33,114.51,-13.39,5.11,3.1,982.79,65.114,42.48548,-83.43578,775.03,874.0448652,,76.57,10.374194,178.4,15 / 19,294519,2018-07-24 13:20:18:107
-0.9212,2.3115,9.661,-0.8581,2.2305,9.511,-0.0502,-0.0516,0.0037,-0.0039,-0.0103,0.009,4003,-69.49,-21.34,33.08,114.14,-13.32,5.21,3.1,982.73,66.29,42.48548,-83.43578,775.03,874.0448652,,76.57,10.374194,178.4,15 / 19,295019,2018-07-24 13:20:18:607
-1.0014,2.2995,10.3669,-0.8555,2.2323,9.5108,-0.0343,0.1149,0.1166,0.0068,0.0108,0.0027,3991,-71.21,-22.17,32.65,114.09,-13.08,5.12,3.1,982.79,66.785,42.485287,-83.43578,774.42,874.0448652,,77.15,13.832258,178.4,16 / 19,295518,2018-07-24 13:20:19:106
-1.0504,2.2421,10.1563,-0.8851,2.2106,9.5132,-0.0643,0.0643,0.2828,0.002,-2.00E-04,0.0053,3940,-70.39,-22.39,33.22,114.45,-13.02,5.31,3.1,982.88,65.682,42.485287,-83.43578,774.42,874.0448652,,77.15,13.832258,178.4,16 / 19,296019,2018-07-24 13:20:19:607
-1.1557,2.132,9.6598,-0.8839,2.2303,9.5087,0.0127,-0.0257,0.0733,6.00E-04,0.002,0.002,3767,-69.2,-22.99,32.55,115.51,-13.13,5.33,3.1,982.84,66.574,42.485096,-83.43577,772.83,874.0448652,,77.83,13.832258,177.9,16 / 19,296518,2018-07-24 13:20:20:106
-1.0301,2.1129,9.5306,-0.9016,2.2369,9.5054,0.0194,-0.0667,-0.0162,0.0022,0.0115,0.0013,4010,-71.57,-22.12,33.6,114.11,-13.15,5.37,3.1,982.85,66.684,42.485096,-83.43577,772.83,874.0448652,,77.83,13.832258,177.9,16 / 19,297018,2018-07-24 13:20:20:606
-0.737,2.26,9.679,-0.8681,2.1864,9.5203,0.1129,-0.1101,0.2987,0.0035,-0.0065,0.0069,4006,-71.12,-22.46,34.1,114.23,-12.88,5.21,3.1,982.93,66.758,42.484898,-83.43575,773.4,874.0448652,,78.48,10.374194,177.7,17 / 19,297519,2018-07-24 13:20:21:107
-0.7226,2.1523,10.3155,-0.8714,2.1339,9.5319,-0.0739,-0.1473,0.6829,0.0094,-0.0114,0.0052,4013,-68.54,-21,33.21,113.87,-12.58,5.32,3.1,982.88,67.417,42.484898,-83.43575,773.4,874.0448652,,78.48,10.374194,177.7,17 / 19,298019,2018-07-24 13:20:21:607
-0.7071,1.8891,9.0197,-0.7498,2.0732,9.5556,0.047,-0.17,0.118,0.0018,-5.00E-04,-0.0042,4022,-70.4,-22.51,33.32,114.67,-12.43,4.74,3.1,983.01,66.01,42.484695,-83.43574,774.65,874.0448652,,78.62,10.374194,177.5,17 / 19,298518,2018-07-24 13:20:22:106
-0.3458,2.0231,10.9902,-0.7276,2.1105,9.5492,0.1506,-0.0606,0.5848,0.0092,0.002,-0.0063,3950,-70.34,-22.18,33.54,113.99,-12.35,4.41,3.1,982.98,65.56,42.484695,-83.43574,774.65,874.0448652,,78.62,10.374194,177.5,17 / 19,299018,2018-07-24 13:20:22:606
-0.7382,1.9406,9.7747,-0.7572,2.1329,9.5419,0.0579,-0.1417,0.3216,0.0107,0.0203,-0.0018,4036,-68.51,-24.21,33.27,115.58,-12.54,4.41,3.1,982.98,66.49,42.484505,-83.43572,775.27,874.0448652,,77.94,10.374194,177.7,17 / 19,299518,2018-07-24 13:20:23:106
-1.133,1.9406,10.0845,-0.7483,2.0558,9.5595,0.0015,-0.1105,0.2849,0.0205,0.0121,0.002,4074,-70.96,-23.03,34.79,114.65,-12.34,4.68,3.1,983.05,66.146,42.484505,-83.43572,775.27,874.0448652,,77.94,10.374194,177.7,17 / 19,300018,2018-07-24 13:20:23:606
-0.6449,1.992,9.6479,-0.7852,2.0379,9.5604,-0.1949,-0.1085,-0.6233,-0.0073,-0.0103,0.0039,4081,-69.41,-23,33.92,114.96,-11.99,4.7,3.1,983.13,65.766,42.48431,-83.435715,777.41,874.0448652,,77.04,10.374194,177.9,17 / 19,300519,2018-07-24 13:20:24:107
-0.7406,2.3725,10.0905,-0.7796,2.131,9.5405,0.1118,0.2233,0.6447,0.0678,0.0235,-0.0038,4078,-67.1,-20.1,42.85,114.47,-11.99,4.36,3.1,983.15,65.466,42.48431,-83.435715,777.41,874.0448652,,77.04,10.374194,177.9,17 / 19,301019,2018-07-24 13:20:24:607
-0.7956,2.6213,9.1717,-0.7697,2.1025,9.5476,0.2649,0.0113,0.1971,0.054,0.039,-0.0032,4096,-71.99,-26.31,42.75,117.67,-12.38,4.61,3.1,983.16,68.882,42.484116,-83.43571,779.61,874.0448652,,76.07,10.374194,178,17 / 19,301518,2018-07-24 13:20:25:106
-0.2513,2.2923,9.7795,-0.7384,2.124,9.5454,0.2699,0.0231,-0.0943,-0.0273,-0.0177,-0.0095,4118,-72.4,-21.26,40.56,114.16,-12.65,4.62,3.1,983.15,69.516,42.484116,-83.43571,779.61,874.0448652,,76.07,10.374194,178,17 / 19,302020,2018-07-24 13:20:25:608
-0.3386,2.3151,8.9025,-0.7634,2.1514,9.5373,0.1582,0.0569,-0.2003,0.0056,-0.0294,-0.0059,4108,-68.63,-23.95,43.02,117.52,-12.7,4.58,3.1,983.07,69.036,42.483925,-83.4357,779.61,874.0448652,,75.56,10.374194,178,17 / 19,302518,2018-07-24 13:20:26:106
-0.6197,2.2516,10.5858,-0.7409,2.1437,9.5407,-0.0055,0.1157,0.5462,0.009,0.0198,-0.0057,4029,-73.39,-20.08,39.85,112.85,-12.56,4.34,3.1,983.09,67.668,42.483925,-83.4357,779.61,874.0448652,,75.56,10.374194,178,17 / 19,303018,2018-07-24 13:20:26:606
-0.3422,2.3282,8.4814,-0.754,2.1224,9.5445,-0.1729,-0.1874,-0.2995,-0.0219,0.0158,-9.00E-04,3983,-76.66,-24.35,41.75,114.75,-12.65,4.45,3.1,983.16,70.019,42.48374,-83.43568,779.42,874.0448652,,75.2,10.374194,178.3,16 / 19,303518,2018-07-24 13:20:27:106
-0.7681,1.9633,7.6427,-0.7532,2.0942,9.5508,-0.0605,-0.0519,0.0603,0.008,0.007,0.0011,4120,-78.08,-22.88,40.91,113.56,-12.38,4.45,3.1,983.17,67.572,42.48374,-83.43568,779.42,874.0448652,,75.2,10.374194,178.3,16 / 19,304019,2018-07-24 13:20:27:607
-0.9811,1.9406,9.6431,-0.8,2.0669,9.5529,-0.1112,-0.2338,-0.297,-0.0033,-0.0209,0.0067,4120,-72.04,-20.83,40.03,113.82,-12.17,4.79,3.1,983.19,67.772,42.48355,-83.43568,780.57,874.0448652,,74.77,10.374194,178.5,16 / 19,304519,2018-07-24 13:20:28:107
-0.9356,1.9466,10.3681,-0.7867,2.0168,9.5647,-0.0057,-9.00E-04,0.8043,-0.0045,-0.01,0.0064,4120,-72.63,-18.75,47.82,113.42,-11.99,4.78,3.1,983.21,68.021,42.48355,-83.43568,780.57,874.0448652,,74.77,10.374194,178.5,16 / 19,305019,2018-07-24 13:20:28:607
-0.4439,2.2002,8.7865,-0.7549,2.0223,9.5661,0.0136,0.0373,-0.1059,0.0011,-0.0098,-0.0071,4113,-69.15,-17.99,48.75,113.92,-11.9,4.51,3.1,983.2,69.754,42.483364,-83.43565,782.45,874.0448652,,73.66,10.374194,178.2,15 / 19,305520,2018-07-24 13:20:29:108
-0.8519,1.8736,7.7874,-0.6921,1.9936,9.5769,0.4424,0.0119,-0.1646,-0.0162,0.0435,-0.0064,4127,-66.86,-23.87,47.37,118.34,-12.09,4.01,3.1,983.29,69.991,42.483364,-83.43565,782.45,874.0448652,,73.66,10.374194,178.2,15 / 19,306020,2018-07-24 13:20:29:608
-1.2694,2.0076,9.7292,-0.8684,2.0286,9.5552,-0.1156,0.0276,-0.1176,0.001,0.0026,-0.0022,4087,-71.12,-24.02,33.02,115.01,-11.91,5.19,3.1,983.23,65.544,42.483185,-83.43565,781.24,874.0448652,,72.9,10.374194,178.2,16 / 19,306518,2018-07-24 13:20:30:106
-1.2371,1.9274,8.8822,-0.8542,1.9824,9.5661,-0.0738,0.0436,-0.1515,0.0048,-0.0414,0.0142,4056,-68.79,-22.81,32.84,114.97,-11.75,5.42,3.1,983.24,63.351,42.483185,-83.43565,781.24,874.0448652,,72.9,10.374194,178.2,16 / 19,307018,2018-07-24 13:20:30:606
-0.9966,2.3115,10.5595,-0.7936,2.0424,9.5587,-0.2811,0.2452,0.5235,0.0203,-0.0235,0.0109,4097,-70.24,-22.48,32.66,113.81,-12.02,4.75,3.1,983.28,64.595,42.48301,-83.435646,781.35,874.0448652,,72.22,10.374194,178.1,16 / 19,307518,2018-07-24 13:20:31:106
-0.7801,2.4275,10.0475,-0.8026,2.0226,9.5622,0.071,0.2095,0.2287,-0.0022,0.0219,-0.0035,4063,-69.69,-22.14,33.48,113.7,-11.95,4.55,3.1,983.27,64.048,42.48301,-83.435646,781.35,874.0448652,,72.22,10.374194,178.1,16 / 19,308018,2018-07-24 13:20:31:606
-0.4475,2.4742,10.4136,-0.8505,1.995,9.5638,0.1917,0.3076,0.4804,-1.00E-04,0.0325,-0.0134,4022,-69.26,-22.55,31.66,114.61,-11.73,4.97,3.1,983.29,64.795,42.482822,-83.435646,782.03,874.0448652,,72.29,10.374194,177.7,16 / 19,308518,2018-07-24 13:20:32:106
-0.7669,2.1476,8.7709,-0.7626,2.1078,9.5471,-0.0303,0.1088,-0.4509,-0.0056,-0.0375,0.01,4060,-69.45,-22.51,32.28,114.81,-12.38,4.81,3.1,983.31,64.624,42.482822,-83.435646,782.03,874.0448652,,72.29,10.374194,177.7,16 / 19,309018,2018-07-24 13:20:32:606
-0.8818,2.2552,9.0233,-0.754,2.1232,9.5443,-0.134,0.0843,-0.1124,-0.0139,0.0032,0.0038,4037,-71.59,-23.17,32.93,114,-12.53,4.48,3.1,983.37,64.433,42.48264,-83.43563,780.72,874.0448652,,72.47,10.374194,177.9,16 / 19,309519,2018-07-24 13:20:33:107
-0.737,2.0854,8.4203,-0.7531,2.1089,9.5475,0.111,0.0241,-0.1915,-0.0117,0.0029,-0.0054,4037,-71.38,-22.2,33.91,113.81,-12.5,4.56,3.1,983.3,63.502,42.48264,-83.43563,780.72,874.0448652,,72.47,10.374194,177.9,16 / 19,310019,2018-07-24 13:20:33:607
-0.5791,2.26,9.5701,-0.7863,2.1154,9.5434,0.1404,0.0567,-0.1526,-0.0011,0.0087,-0.0058,3981,-69.94,-22.28,31.85,113.78,-12.46,4.68,3.1,983.32,64.899,42.482456,-83.43562,778.93,874.0448652,,73.01,10.374194,177.8,15 / 19,310518,2018-07-24 13:20:34:106
-1.127,2.412,10.6768,-0.7982,2.2038,9.5224,-0.0127,0.1267,0.0874,0.0044,-0.0013,-0.0022,3985,-70.91,-22.61,31.68,114.27,-12.57,4.82,3.1,983.36,65.05,42.482456,-83.43562,778.93,874.0448652,,73.01,10.374194,177.8,15 / 19,311020,2018-07-24 13:20:34:608
-0.6497,2.4323,9.5785,-0.7273,2.2394,9.5198,0.0102,0.1428,0.0116,-0.0107,0.0122,0,4000,-71.04,-21.51,32.37,113.62,-13.14,4.36,3.1,983.29,65.24,42.482273,-83.43561,777.65,874.0448652,,73.3,10.374194,178,15 / 19,311519,2018-07-24 13:20:35:107
-0.9045,2.4897,10.1551,-0.7843,2.223,9.5191,-0.2557,0.1761,0.5551,0.0097,-0.0095,0.008,3988,-71.22,-21.48,32.32,113.01,-13.01,4.67,3.1,983.24,65.285,42.482273,-83.43561,777.65,874.0448652,,73.3,10.374194,178,15 / 19,312019,2018-07-24 13:20:35:607
-0.999,2.2983,8.7195,-0.807,2.2263,9.5164,-0.0251,0.1498,0.2413,0.0058,0.0036,0.001,3985,-70.32,-21.77,33.03,114.28,-13.14,4.78,3.1,983.34,66.331,42.482086,-83.4356,777.44,874.0448652,,74.12,10.374194,177.9,15 / 19,312518,2018-07-24 13:20:36:106
-0.6508,2.2134,9.5653,-0.7913,2.2767,9.5058,0.1173,-0.0779,-0.369,-0.0072,-0.0126,0.0016,3999,-68.3,-23.11,33.2,115.74,-13.36,4.88,3.1,983.36,66.477,42.482086,-83.4356,777.44,874.0448652,,74.12,10.374194,177.9,15 / 19,313018,2018-07-24 13:20:36:606
-0.6544,2.0901,9.7364,-0.7772,2.2724,9.508,0.0248,-0.054,0.0581,0.0021,-0.0017,0.0014,3992,-70.04,-23.43,33.69,115.21,-13.4,4.67,3.1,983.34,66.671,42.4819,-83.43559,775.95,879.421686,,74.88,10.374194,177.6,15 / 19,313518,2018-07-24 13:20:37:106
-1.1258,2.3115,10.2903,-0.7873,2.2916,9.5026,0.0103,-0.0407,0.4359,0.0113,0.0093,-7.00E-04,3999,-71.12,-22.76,33.28,114.79,-13.51,4.74,3.1,983.41,64.885,42.4819,-83.43559,775.95,879.421686,,74.88,10.374194,177.6,15 / 19,314020,2018-07-24 13:20:37:608
-0.6796,2.1081,10.0714,-0.798,2.2311,9.5161,0.0034,-0.1832,0.3031,0.0081,-0.0021,0.0013,3992,-71.89,-22.5,35.22,114.04,-13.16,4.74,3.1,983.44,66.492,42.481712,-83.435585,774.71,879.421686,,75.24,10.374194,177.7,14 / 19,314519,2018-07-24 13:20:38:107
-1.0457,2.4012,11.086,-0.7946,2.2413,9.514,0.0706,0.0427,0.6171,0.0156,-0.0035,-0.0035,3992,-69.74,-22.49,33.04,114.26,-13.11,4.77,3.1,983.48,65.882,42.481712,-83.435585,774.71,879.421686,,75.24,10.374194,177.7,14 / 19,315019,2018-07-24 13:20:38:607
-0.6508,2.0973,9.6993,-0.7158,2.1777,9.535,-0.0214,-0.1478,0.0317,0.0019,-0.017,0.0047,4007,-68.85,-23.64,32.64,115.77,-13,4.43,3.1,983.46,64.442,42.481525,-83.43557,775.37,879.421686,,75.06,10.374194,177.8,14 / 19,315518,2018-07-24 13:20:39:106
-0.2465,2.0495,9.2363,-0.6789,2.1745,9.5384,0.1911,-0.0742,-0.0756,-0.0059,0.0369,-0.0084,4044,-69.62,-23.01,33.78,114.23,-12.96,3.94,3.1,983.47,65.929,42.481525,-83.43557,775.37,879.421686,,75.06,10.374194,177.8,14 / 19,316018,2018-07-24 13:20:39:606
-1.0014,1.8844,9.3679,-0.7683,2.1843,9.5294,-0.0431,-0.2462,0.0728,0.0145,0.0013,-0.0017,4022,-70.94,-22.77,33.4,114.48,-12.87,4.61,3.1,983.45,65.275,42.481335,-83.43556,774.01,879.421686,,74.45,10.374194,178,14 / 19,316518,2018-07-24 13:20:40:106
-0.7549,1.9083,9.8321,-0.7847,2.1886,9.527,-0.0269,-0.2321,-0.1327,-0.0036,-0.0033,0.0066,4037,-69.43,-24.57,35.37,116.89,-12.9,4.71,3.1,983.51,65.898,42.481335,-83.43556,774.01,879.421686,,74.45,10.374194,178,14 / 19,317019,2018-07-24 13:20:40:607
-0.7549,2.0279,8.7386,-0.7786,2.1,9.5475,0.0521,-0.2089,-0.84,-0.0323,-0.0101,-0.004,4037,-70.42,-22.4,34.66,114.39,-12.58,4.73,3.1,983.46,65.348,42.48116,-83.435555,773.24,879.421686,,73.48,10.374194,178,15 / 19,317519,2018-07-24 13:20:41:107
-1.1438,2.4754,9.685,-0.8303,2.1655,9.5285,0.1826,0.3569,1.0866,0.0808,0.0052,0.0044,4030,-65.63,-17.79,36.93,113.01,-12.42,4.68,3.1,983.54,64.552,42.48116,-83.435555,773.24,879.421686,,73.48,10.374194,178,15 / 19,318019,2018-07-24 13:20:41:607
-0.5958,2.2206,9.1358,-0.8018,2.2477,9.5118,0.0231,0.3987,1.0867,0.049,0.065,-0.0083,4059,-55.48,-7.99,54.32,112.38,-12.99,4.44,3.1,983.64,69.407,42.48098,-83.43554,771.62,879.421686,,72.58,10.374194,178,15 / 19,318519,2018-07-24 13:20:42:107
-1.7216,3.125,10.2401,-0.7841,2.2725,9.5074,-0.0636,0.476,0.3308,0.0095,0.0082,-0.0036,4059,-61.85,-20.19,34.81,115.99,-13.4,4.71,3.1,983.54,68.653,42.48098,-83.43554,771.62,879.421686,,72.58,10.374194,178,15 / 19,319019,2018-07-24 13:20:42:607
-0.4929,2.7422,10.2186,-0.8448,2.2607,9.505,-0.1212,0.1577,-0.1632,-0.0064,0.0294,-0.0042,4052,-70.23,-22.42,31.84,114.3,-13.36,5.08,3.1,983.48,67.36,42.4808,-83.43553,771.86,879.421686,,72.4,10.374194,178.1,15 / 19,319519,2018-07-24 13:20:43:107
-1.3244,2.6501,11.5107,-0.795,2.2274,9.5172,-0.0554,0.0284,-0.035,0.0139,-0.0337,9.00E-04,4059,-64.16,-24.71,27.43,117.4,-13.24,5.09,3.1,983.45,66.362,42.4808,-83.43553,771.86,879.421686,,72.4,10.374194,178.1,15 / 19,320018,2018-07-24 13:20:43:606
-0.737,2.2899,8.8475,-0.8149,2.2107,9.5194,0.052,0.0105,-0.1673,-0.009,-0.0103,-2.00E-04,4063,-66.25,-16.97,14,103.82,-13.12,4.84,3.1,983.39,68.439,42.480618,-83.43552,773.71,879.421686,,72.83,10.374194,178.2,15 / 19,320519,2018-07-24 13:20:44:107
-0.8411,1.9872,8.9312,-0.8325,2.1566,9.5303,-0.2534,0.0351,0.0118,-0.0209,-0.0136,0.0127,4022,-63.2,-26.28,-0.97,100.23,-12.84,5.06,3.1,983.59,66.311,42.480618,-83.43552,773.71,879.421686,,72.83,10.374194,178.2,15 / 19,321020,2018-07-24 13:20:44:608
-0.9859,2.5244,10.6253,-0.8577,2.1506,9.5294,0.0299,0.0343,0.1096,-0.0131,-0.005,0.0052,4003,-60.31,-21.29,-1.41,109.71,-12.79,5.12,3.1,983.62,70.62,42.48043,-83.43551,774.39,879.421686,,72.94,10.374194,177.9,15 / 19,321518,2018-07-24 13:20:45:106
-0.6377,2.7613,12.4511,-0.7848,2.2394,9.5152,0.2582,0.2038,0.0874,0.0257,-0.0074,-2.00E-04,4059,-66.86,-33.49,42.49,124.12,-12.96,4.87,3.1,983.62,70.244,42.48043,-83.43551,774.39,879.421686,,72.94,10.374194,177.9,15 / 19,322018,2018-07-24 13:20:45:606
-1.2335,2.7577,10.8371,-1.0034,2.3163,9.4762,-0.0277,0.3199,0.9813,0.0447,0.0287,-0.0076,4000,-70.12,-27.64,35.16,119.24,-13.34,5.93,3.1,983.56,74.099,42.48025,-83.4355,773.59,879.421686,,73.08,10.374194,177.6,15 / 19,322518,2018-07-24 13:20:46:106
-0.8088,2.2708,8.7171,-0.9153,2.35,9.4768,0.0179,0.0847,-0.4745,-0.0351,-0.014,0.0013,4018,-69.59,-21.81,36.84,115.68,-13.86,5.52,3.1,983.62,64.671,42.48025,-83.4355,773.59,879.421686,,73.08,10.374194,177.6,15 / 19,323018,2018-07-24 13:20:46:606
-1.206,2.7003,9.9398,-0.8465,2.4221,9.4651,0.1167,5.00E-04,-0.0841,0.0099,-0.0485,0.0036,4044,-69.1,-22.14,36.53,116.02,-14.3,5.11,3.1,983.54,62.614,42.480064,-83.435486,774.88,879.421686,,73.69,10.374194,177.7,15 / 19,323520,2018-07-24 13:20:47:108
-0.9918,2.2158,8.4467,-0.7744,2.4181,9.4722,-0.1075,-0.1733,-0.4367,-0.0155,0.0049,-0.0044,4059,-70.62,-22.39,35.74,114.99,-14.37,4.61,3.1,983.5,65.308,42.480064,-83.435486,774.88,879.421686,,73.69,10.374194,177.7,15 / 19,324018,2018-07-24 13:20:47:606
-0.7884,2.193,9.3284,-0.8253,2.4306,9.4647,0.0076,-0.2786,-0.1172,0.0012,0.0166,-0.0028,4036,-68.97,-23.06,33.95,116.01,-14.37,4.86,3.1,983.46,64.895,42.479885,-83.43547,774.18,879.421686,,74.2,10.374194,177.9,16 / 19,324518,2018-07-24 13:20:48:106
-0.6975,2.2947,9.3571,-0.8497,2.3514,9.4826,0.0602,-0.1062,0.1045,7.00E-04,0.0143,-0.0046,4048,-70.56,-24.3,35.89,116.34,-13.87,5.12,3.1,983.46,64.688,42.479885,-83.43547,774.18,879.421686,,74.2,10.374194,177.9,16 / 19,325019,2018-07-24 13:20:48:607
-0.8363,2.2732,9.9769,-0.8651,2.3472,9.4822,-0.0234,-0.0767,0.2107,0.0098,0.0069,-0.001,4070,-72.81,-24.24,36.21,115.74,-13.87,5.2,3.1,983.5,66.209,42.479694,-83.435455,777.42,879.421686,,74.05,10.374194,178,16 / 19,325518,2018-07-24 13:20:49:106
-1.2323,2.4347,9.3751,-0.8489,2.36,9.4805,0.0135,0.0456,0.0319,0.0038,0.0117,-0.0037,4100,-70.64,-23.13,35.42,115.5,-13.93,5.12,3.1,983.43,65.841,42.479694,-83.435455,777.42,879.421686,,74.05,10.374194,178,16 / 19,326019,2018-07-24 13:20:49:607
-1.1665,2.5125,9.3212,-0.792,2.4069,9.4737,-0.0678,-0.0443,-0.3179,-0.0018,-0.0301,0.0019,4122,-70.02,-22.34,34.99,115.14,-14.14,4.93,3.1,983.49,64.591,42.47951,-83.43545,779.19,879.421686,,73.51,10.374194,178,16 / 19,326519,2018-07-24 13:20:50:107
-0.8483,2.5543,9.8369,-0.7154,2.4127,9.4783,-0.0817,0.0377,0.3377,0.0175,-0.0136,0.0019,4152,-71.24,-22.53,35.28,115.28,-14.16,4.39,3.1,983.41,65.5,42.47951,-83.43545,779.19,879.421686,,73.51,10.374194,178,16 / 19,327019,2018-07-24 13:20:50:607
-0.3159,2.6058,8.1859,-0.6966,2.4117,9.4799,0.3145,0.0456,0.2971,0.0047,0.0687,-0.0177,4201,-71.07,-22.4,34,114.17,-14.19,3.77,3.1,983.4,65.229,42.47933,-83.43545,781.35,879.421686,,73.4,10.374194,178.3,16 / 19,327519,2018-07-24 13:20:51:107
-0.6855,2.3665,8.8654,-0.7169,2.4594,9.4661,0.3531,0.0113,-0.0472,-0.0211,-0.0273,-0.0029,4178,-84.1,-24.84,40.15,113.91,-14.52,4.33,3.1,983.35,67.461,42.47933,-83.43545,781.35,879.421686,,73.4,10.374194,178.3,16 / 19,328019,2018-07-24 13:20:51:607
0.0993,2.3785,6.0909,-0.805,2.4295,9.4668,-0.0637,0.3004,0.1606,0.018,-0.0073,-0.0036,4156,-87.23,-25.05,11.42,108.56,-14.38,4.9,3.1,983.4,67.931,42.47915,-83.43544,780.05,879.421686,,73.58,10.374194,178.6,17 / 19,328518,2018-07-24 13:20:52:106
-1.882,1.8748,9.0293,-0.8833,2.3905,9.4697,-0.2042,-0.0226,-0.6629,-0.0204,-0.0075,0.0114,4126,-85.96,-29.78,24.25,113.85,-14.11,5.33,3.1,983.36,68.05,42.47915,-83.43544,780.05,879.421686,,73.58,10.374194,178.6,17 / 19,329019,2018-07-24 13:20:52:607
-1.1222,2.2205,7.8915,-0.9009,2.395,9.4669,-0.1679,-0.1024,-0.3196,-0.0061,0.0187,0.0079,4204,-75.3,-28.45,50.57,120.59,-14.17,5.39,3.1,983.27,67.071,42.47897,-83.43544,779.84,879.421686,,73.91,10.374194,178.7,17 / 19,329518,2018-07-24 13:20:53:106
-0.6126,2.2708,9.0341,-0.9005,2.3719,9.4728,-0.0033,-0.1746,0.0614,-0.0307,0.0125,0.0033,4219,-71.5,-21.45,59.65,119.31,-14.08,5.38,3.1,983.22,68.558,42.47897,-83.43544,779.84,879.421686,,73.91,10.374194,178.7,17 / 19,330018,2018-07-24 13:20:53:606
-0.8028,2.5125,10.2497,-0.8907,2.3472,9.4799,0.0217,-0.1291,-0.7932,-0.0021,-0.0181,0.0023,4230,-62.39,-23.15,24.19,116.38,-13.92,5.45,3.1,983.2,67.759,42.478783,-83.43543,781.53,879.421686,,74.27,10.374194,178.3,17 / 19,330519,2018-07-24 13:20:54:107
-1.1665,2.4694,8.4598,-0.9,2.3611,9.4755,0.0131,0.0702,0.1387,-0.022,0.0118,-5.00E-04,4211,-78.65,-23.25,33.18,112.98,-13.93,5.43,3.1,983.36,67.382,42.478783,-83.43543,781.53,879.421686,,74.27,10.374194,178.3,17 / 19,331020,2018-07-24 13:20:54:608
-1.5709,2.5555,11.2822,-0.8998,2.3663,9.4742,-0.0945,0.1279,0.1425,-0.0063,0.0284,0.0026,4263,-83.36,-27.29,28.2,113.42,-13.84,5.23,3.1,983.39,68.26,42.4786,-83.435425,781.09,879.421686,,74.2,10.374194,178.1,16 / 19,331518,2018-07-24 13:20:55:106
0.3434,2.9133,8.6728,-0.8188,2.2975,9.4985,0.111,0.2725,-0.0049,-0.0025,-0.0029,-6.00E-04,4281,-71.8,-22.61,43.32,116.45,-13.55,4.93,3.1,983.36,69.715,42.4786,-83.435425,781.09,879.421686,,74.2,10.374194,178.1,16 / 19,332018,2018-07-24 13:20:55:606
-0.8997,2.5663,8.7996,-0.8606,2.3375,9.485,0.0417,0.098,-0.4884,-3.00E-04,-0.0075,-0.0057,4297,-71.67,-21.84,43.92,116.2,-13.85,5.07,3.1,983.34,66.266,42.478413,-83.43541,779.91,879.421686,,74.7,10.374194,178,16 / 19,332519,2018-07-24 13:20:56:107
-1.121,2.5472,9.813,-0.947,2.3929,9.463,0.0958,0.0517,0.1926,-0.0022,0.0144,-0.0075,4286,-69.64,-22.55,33.1,115.75,-14.12,5.72,3.1,983.39,64.678,42.478413,-83.43541,779.91,879.421686,,74.7,10.374194,178,16 / 19,333018,2018-07-24 13:20:56:606
-1.3137,1.8521,8.4395,-0.9375,2.3345,9.4785,0.0066,-0.154,-0.1354,-0.0033,-0.035,0.0041,4271,-69.56,-22.61,32.87,115.7,-13.8,5.88,3.1,983.29,65.171,42.478226,-83.4354,781.55,878.0802343,,75.74,10.374194,178,16 / 19,333518,2018-07-24 13:20:57:106
-1.011,2.1284,9.7197,-0.8578,2.3109,9.4918,-0.0931,-0.113,0.0262,0.0071,-0.0307,0.0045,4316,-69.23,-24,32.61,116.33,-13.63,5.16,3.1,983.28,66.339,42.478226,-83.4354,781.55,878.0802343,,75.74,10.374194,178,16 / 19,334019,2018-07-24 13:20:57:607
-0.9512,2.0985,9.527,-0.8202,2.2522,9.5092,0.0571,0.0216,0.2657,-0.0039,0.0187,-0.0022,4353,-70.24,-21.95,32.46,114.22,-13.45,4.8,3.1,983.27,65.245,42.47803,-83.435394,781.1,878.0802343,,76,10.374194,178.2,16 / 19,334520,2018-07-24 13:20:58:108
-0.9332,2.1069,9.9948,-0.8612,2.1915,9.5198,-0.0963,-0.1827,-0.0119,-0.0054,0.0229,-0.0012,4352,-70.05,-22.98,32.79,115.04,-12.91,5.17,3.1,983.31,65.328,42.47803,-83.435394,781.1,878.0802343,,76,10.374194,178.2,16 / 19,335019,2018-07-24 13:20:58:607
